"SA1_MAINCODE_2016","CED_CODE_2017","CED_NAME_2017","STATE_CODE_2017","STATE_NAME_2017","AREA_ALBERS_SQKM"
"30303106407","302","Bonner","3","Queensland",0.2423
"30303106408","302","Bonner","3","Queensland",1.7508
"30303106409","302","Bonner","3","Queensland",3.5103
"30303106411","302","Bonner","3","Queensland",3.4085
"30303106412","302","Bonner","3","Queensland",1.0294
"30303106413","302","Bonner","3","Queensland",0.3155
"30303106414","302","Bonner","3","Queensland",0.9258
"30303106415","302","Bonner","3","Queensland",0.8776
"30303106416","302","Bonner","3","Queensland",0.2759
"30303106417","302","Bonner","3","Queensland",3.8647
"30303106501","302","Bonner","3","Queensland",0.0934
"30303106502","302","Bonner","3","Queensland",0.2425
"30303106503","302","Bonner","3","Queensland",0.2608
"30303106504","302","Bonner","3","Queensland",0.2743
"30303106505","302","Bonner","3","Queensland",0.2067
"30303106506","302","Bonner","3","Queensland",0.1334
"30303106507","302","Bonner","3","Queensland",0.3323
"30303106508","302","Bonner","3","Queensland",0.1761
"30303106509","302","Bonner","3","Queensland",0.0733
"30303106510","302","Bonner","3","Queensland",0.2262
"30303106511","302","Bonner","3","Queensland",0.4365
"30303106512","302","Bonner","3","Queensland",0.1444
"30303106513","302","Bonner","3","Queensland",0.1763
"30303106514","302","Bonner","3","Queensland",0.1094
"30303106515","302","Bonner","3","Queensland",0.2304
"30303106516","302","Bonner","3","Queensland",0.5503
"30303106517","302","Bonner","3","Queensland",0.1469
"30303106518","302","Bonner","3","Queensland",0.1183
"30303106519","302","Bonner","3","Queensland",0.0987
"30303106520","302","Bonner","3","Queensland",0.1818
"30303106601","302","Bonner","3","Queensland",0.3976
"30303106602","302","Bonner","3","Queensland",0.1387
"30303106603","302","Bonner","3","Queensland",0.0892
"30303106604","302","Bonner","3","Queensland",0.1259
"30303106605","302","Bonner","3","Queensland",0.1701
"30303106606","302","Bonner","3","Queensland",0.0977
"30303106607","302","Bonner","3","Queensland",0.2015
"30303106608","302","Bonner","3","Queensland",0.2153
"30303106609","302","Bonner","3","Queensland",0.0793
"30303106610","302","Bonner","3","Queensland",0.1361
"30303106611","302","Bonner","3","Queensland",0.164
"30303106612","302","Bonner","3","Queensland",0.19
"30303106613","302","Bonner","3","Queensland",0.3075
"30303106614","302","Bonner","3","Queensland",0.1402
"30303106615","302","Bonner","3","Queensland",0.2989
"30303106616","302","Bonner","3","Queensland",0.1828
"30303106617","302","Bonner","3","Queensland",0.2631
"30303106618","302","Bonner","3","Queensland",0.1379
"30303106619","302","Bonner","3","Queensland",0.325
"30303106620","302","Bonner","3","Queensland",0.0759
"30303106621","302","Bonner","3","Queensland",0.6306
"30303106622","302","Bonner","3","Queensland",0.0819
"30303106623","302","Bonner","3","Queensland",0.1274
"30303106624","302","Bonner","3","Queensland",0.0594
"30303106625","302","Bonner","3","Queensland",0.151
"31305154225","302","Bonner","3","Queensland",175.3154
"30101100101","303","Bowman","3","Queensland",0.2855
"30101100102","303","Bowman","3","Queensland",0.139
"30101100103","303","Bowman","3","Queensland",1.4204
"30101100104","303","Bowman","3","Queensland",0.1931
"30101100105","303","Bowman","3","Queensland",0.9049
"30101100106","303","Bowman","3","Queensland",0.0943
"30101100107","303","Bowman","3","Queensland",0.1186
"30101100108","303","Bowman","3","Queensland",0.1751
"30101100109","303","Bowman","3","Queensland",0.534
"30101100110","303","Bowman","3","Queensland",0.1575
"30101100111","303","Bowman","3","Queensland",0.1882
"30101100112","303","Bowman","3","Queensland",0.0985
"30101100113","303","Bowman","3","Queensland",0.0938
"30101100114","303","Bowman","3","Queensland",0.1656
"30101100115","303","Bowman","3","Queensland",0.1855
"30101100116","303","Bowman","3","Queensland",0.3112
"30101100117","303","Bowman","3","Queensland",0.2288
"30101100118","303","Bowman","3","Queensland",0.1735
"30101100119","303","Bowman","3","Queensland",0.1462
"30101100120","303","Bowman","3","Queensland",0.4079
"30101100121","303","Bowman","3","Queensland",0.3172
"30101100122","303","Bowman","3","Queensland",0.1334
"30101100123","303","Bowman","3","Queensland",0.2455
"30101100124","303","Bowman","3","Queensland",0.0844
"30101100125","303","Bowman","3","Queensland",0.1533
"30101100126","303","Bowman","3","Queensland",0.1417
"30101100127","303","Bowman","3","Queensland",0.0942
"30101100128","303","Bowman","3","Queensland",0.1557
"30101100129","303","Bowman","3","Queensland",0.1399
"30101100130","303","Bowman","3","Queensland",0.219
"30101100131","303","Bowman","3","Queensland",0.1898
"30101100132","303","Bowman","3","Queensland",0.0699
"30101100133","303","Bowman","3","Queensland",0.2464
"30101100134","303","Bowman","3","Queensland",0.2456
"30101100135","303","Bowman","3","Queensland",0.201
"30101100136","303","Bowman","3","Queensland",0.2375
"30101100137","303","Bowman","3","Queensland",0.121
"30101100138","303","Bowman","3","Queensland",0.1075
"30101100139","303","Bowman","3","Queensland",0.1713
"30101100140","303","Bowman","3","Queensland",0.2251
"30101100141","303","Bowman","3","Queensland",0.2257
"30101100142","303","Bowman","3","Queensland",0.2463
"30101100143","303","Bowman","3","Queensland",2.6626
"30101100144","303","Bowman","3","Queensland",0.5508
"30101100145","303","Bowman","3","Queensland",0.4248
"30101100301","303","Bowman","3","Queensland",0.2995
"30101100302","303","Bowman","3","Queensland",0.2535
"30101100303","303","Bowman","3","Queensland",0.2666
"30101100304","303","Bowman","3","Queensland",0.3854
"30101100305","303","Bowman","3","Queensland",0.3116
"30101100306","303","Bowman","3","Queensland",0.2344
"30101100307","303","Bowman","3","Queensland",0.3894
"30101100308","303","Bowman","3","Queensland",0.3211
"30101100309","303","Bowman","3","Queensland",0.1512
"30101100310","303","Bowman","3","Queensland",0.9796
"30101100311","303","Bowman","3","Queensland",0.3369
"30101100312","303","Bowman","3","Queensland",0.0997
"30101100313","303","Bowman","3","Queensland",0.1829
"30101100314","303","Bowman","3","Queensland",0.1741
"30101100315","303","Bowman","3","Queensland",0.1467
"30101100316","303","Bowman","3","Queensland",0.2776
"30101100317","303","Bowman","3","Queensland",0.2311
"30101100318","303","Bowman","3","Queensland",0.1753
"30101100319","303","Bowman","3","Queensland",0.1441
"30101100320","303","Bowman","3","Queensland",0.2111
"30101100321","303","Bowman","3","Queensland",0.2357
"30101100322","303","Bowman","3","Queensland",0.1063
"30101100323","303","Bowman","3","Queensland",0.2242
"30101100324","303","Bowman","3","Queensland",0.5001
"30101100325","303","Bowman","3","Queensland",0.2388
"30101100326","303","Bowman","3","Queensland",2.4968
"30101100327","303","Bowman","3","Queensland",0.7462
"30101100328","303","Bowman","3","Queensland",0.0858
"30101100329","303","Bowman","3","Queensland",0.1113
"30101100330","303","Bowman","3","Queensland",0.1173
"30101100331","303","Bowman","3","Queensland",0.1341
"30101100332","303","Bowman","3","Queensland",0.1387
"30101100333","303","Bowman","3","Queensland",0.113
"30101100334","303","Bowman","3","Queensland",0.1293
"30101100335","303","Bowman","3","Queensland",0.3207
"30101100336","303","Bowman","3","Queensland",0.3286
"30101100401","303","Bowman","3","Queensland",0.1678
"30101100402","303","Bowman","3","Queensland",0.2296
"30101100403","303","Bowman","3","Queensland",0.5359
"30101100404","303","Bowman","3","Queensland",0.1563
"30101100405","303","Bowman","3","Queensland",0.1855
"30101100406","303","Bowman","3","Queensland",0.1862
"30101100407","303","Bowman","3","Queensland",1.0991
"30101100408","303","Bowman","3","Queensland",0.1246
"30101100409","303","Bowman","3","Queensland",0.2223
"30101100410","303","Bowman","3","Queensland",0.2931
"30101100411","303","Bowman","3","Queensland",0.1321
"30101100412","303","Bowman","3","Queensland",0.1887
"30101100413","303","Bowman","3","Queensland",0.1765
"30101100414","303","Bowman","3","Queensland",0.1326
"30101100415","303","Bowman","3","Queensland",0.136
"30101100416","303","Bowman","3","Queensland",0.1539
"30101100417","303","Bowman","3","Queensland",0.2313
"30101100418","303","Bowman","3","Queensland",0.1246
"30101100419","303","Bowman","3","Queensland",0.1066
"30101100420","303","Bowman","3","Queensland",0.1565
"30101100421","303","Bowman","3","Queensland",0.2381
"30101100422","303","Bowman","3","Queensland",1.5362
"30101100423","303","Bowman","3","Queensland",0.0971
"30101100424","303","Bowman","3","Queensland",0.1005
"30101100425","303","Bowman","3","Queensland",0.2539
"30101100426","303","Bowman","3","Queensland",1.1385
"30101100427","303","Bowman","3","Queensland",2.6089
"30101100428","303","Bowman","3","Queensland",0.1873
"30101100429","303","Bowman","3","Queensland",0.0946
"30101100430","303","Bowman","3","Queensland",1.3805
"30101100431","303","Bowman","3","Queensland",1.3692
"30101100432","303","Bowman","3","Queensland",1.1209
"30101100433","303","Bowman","3","Queensland",0.962
"30101100434","303","Bowman","3","Queensland",0.2271
"30101100435","303","Bowman","3","Queensland",0.1341
"30101100436","303","Bowman","3","Queensland",0.1299
"30101100437","303","Bowman","3","Queensland",1.1326
"30101100438","303","Bowman","3","Queensland",0.1673
"30101100439","303","Bowman","3","Queensland",0.1957
"30101100440","303","Bowman","3","Queensland",0.1648
"30101100441","303","Bowman","3","Queensland",0.2285
"30101100442","303","Bowman","3","Queensland",0.4064
"30101100443","303","Bowman","3","Queensland",0.1362
"30101100444","303","Bowman","3","Queensland",0.1395
"30101100501","303","Bowman","3","Queensland",0.527
"30101100502","303","Bowman","3","Queensland",0.1978
"30101100503","303","Bowman","3","Queensland",0.1565
"30101100504","303","Bowman","3","Queensland",0.1788
"30101100505","303","Bowman","3","Queensland",0.243
"30101100506","303","Bowman","3","Queensland",0.0883
"30101100507","303","Bowman","3","Queensland",0.1823
"30101100508","303","Bowman","3","Queensland",0.1736
"30101100509","303","Bowman","3","Queensland",0.1745
"30101100510","303","Bowman","3","Queensland",0.744
"30101100601","303","Bowman","3","Queensland",0.324
"30101100602","303","Bowman","3","Queensland",0.0694
"30101100603","303","Bowman","3","Queensland",0.1236
"30101100604","303","Bowman","3","Queensland",0.6538
"30101100605","303","Bowman","3","Queensland",0.1234
"30101100606","303","Bowman","3","Queensland",0.6376
"30101100607","303","Bowman","3","Queensland",0.1608
"30101100609","303","Bowman","3","Queensland",0.3661
"30101100610","303","Bowman","3","Queensland",0.1179
"30101100611","303","Bowman","3","Queensland",0.1745
"30101100612","303","Bowman","3","Queensland",0.2713
"30101100613","303","Bowman","3","Queensland",0.2218
"30101100614","303","Bowman","3","Queensland",0.4301
"30101100615","303","Bowman","3","Queensland",0.4182
"30101100616","303","Bowman","3","Queensland",0.2593
"30101100617","303","Bowman","3","Queensland",0.1771
"30101100618","303","Bowman","3","Queensland",0.6422
"30101100619","303","Bowman","3","Queensland",0.3673
"30101100620","303","Bowman","3","Queensland",0.131
"30101100621","303","Bowman","3","Queensland",0.3393
"30101100622","303","Bowman","3","Queensland",0.1341
"30101100623","303","Bowman","3","Queensland",0.1659
"30101100625","303","Bowman","3","Queensland",1.0135
"30101100626","303","Bowman","3","Queensland",2.0818
"30102100701","303","Bowman","3","Queensland",0.0902
"30102100702","303","Bowman","3","Queensland",0.2179
"30102100703","303","Bowman","3","Queensland",0.2072
"30102100704","303","Bowman","3","Queensland",0.5139
"30102100705","303","Bowman","3","Queensland",0.204
"30102100706","303","Bowman","3","Queensland",0.2948
"30102100707","303","Bowman","3","Queensland",0.1543
"30102100708","303","Bowman","3","Queensland",0.2013
"30102100709","303","Bowman","3","Queensland",0.1753
"30102100710","303","Bowman","3","Queensland",0.7042
"30102100711","303","Bowman","3","Queensland",0.1981
"30102100712","303","Bowman","3","Queensland",0.1915
"30102100713","303","Bowman","3","Queensland",0.7203
"30102100714","303","Bowman","3","Queensland",0.6119
"30102100715","303","Bowman","3","Queensland",0.4458
"30102100717","303","Bowman","3","Queensland",0.117
"30102100718","303","Bowman","3","Queensland",0.2221
"30102100719","303","Bowman","3","Queensland",0.3531
"30102100720","303","Bowman","3","Queensland",0.2056
"30102100721","303","Bowman","3","Queensland",0.2526
"30102100722","303","Bowman","3","Queensland",0.1625
"30102100723","303","Bowman","3","Queensland",0.3092
"30102100724","303","Bowman","3","Queensland",0.26
"30102100725","303","Bowman","3","Queensland",0.6058
"30102100726","303","Bowman","3","Queensland",0.1911
"30102100727","303","Bowman","3","Queensland",0.2732
"30102100728","303","Bowman","3","Queensland",0.3241
"30102100729","303","Bowman","3","Queensland",0.7737
"30102100730","303","Bowman","3","Queensland",0.2129
"30102100731","303","Bowman","3","Queensland",0.2279
"30102100732","303","Bowman","3","Queensland",0.2364
"30102100733","303","Bowman","3","Queensland",0.3183
"30102100734","303","Bowman","3","Queensland",0.2459
"30102100735","303","Bowman","3","Queensland",0.4942
"30102100736","303","Bowman","3","Queensland",0.3318
"30102100737","303","Bowman","3","Queensland",0.3659
"30102100738","303","Bowman","3","Queensland",0.4408
"30102100801","303","Bowman","3","Queensland",0.2867
"30102100803","303","Bowman","3","Queensland",0.1875
"30102100804","303","Bowman","3","Queensland",0.9241
"30102100805","303","Bowman","3","Queensland",0.3365
"30102100806","303","Bowman","3","Queensland",0.4094
"30102100808","303","Bowman","3","Queensland",0.3244
"30102100809","303","Bowman","3","Queensland",0.622
"30102100811","303","Bowman","3","Queensland",0.2238
"30102100812","303","Bowman","3","Queensland",0.2522
"30102100813","303","Bowman","3","Queensland",0.2594
"30102100814","303","Bowman","3","Queensland",0.7629
"30102100815","303","Bowman","3","Queensland",0.3401
"30102100901","303","Bowman","3","Queensland",0.3946
"30102100902","303","Bowman","3","Queensland",0.2476
"30102100903","303","Bowman","3","Queensland",0.2731
"30102100904","303","Bowman","3","Queensland",0.2862
"30102100905","303","Bowman","3","Queensland",0.1923
"30102100906","303","Bowman","3","Queensland",0.2382
